N,P,K,temperature,humidity,ph,rainfall,label,Total_NPK,N_P_ratio,N_K_ratio,P_K_ratio
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram,120,0.7586206896551724,2.4444444444444446,3.2222222222222223
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,121,0.9090909090909091,3.125,3.4375
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,128,0.4861111111111111,1.6666666666666667,3.4285714285714284
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,114,0.46875,1.5,3.2
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram,112,0.421875,1.2857142857142858,3.0476190476190474
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,141,0.6756756756756757,2.9411764705882355,4.352941176470588
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,136,0.5342465753424658,1.625,3.0416666666666665
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,149,0.8507462686567164,2.28,2.68
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,134,0.8253968253968254,2.736842105263158,3.3157894736842106
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram,143,0.8333333333333334,2.5,3.0
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,125,0.9107142857142857,2.8333333333333335,3.111111111111111
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,117,0.5454545454545454,2.4,4.4
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,133,1.0727272727272728,3.1052631578947367,2.8947368421052633
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,131,0.8620689655172413,2.1739130434782608,2.5217391304347827
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,120,0.46153846153846156,1.2,2.6
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,100,0.3225806451612903,1.1111111111111112,3.4444444444444446
58,71,15,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram,144,0.8169014084507042,3.8666666666666667,4.733333333333333
25,71,24,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram,120,0.352112676056338,1.0416666666666667,2.9583333333333335
52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,139,0.7323943661971831,3.25,4.4375
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,121,0.6349206349206349,2.2222222222222223,3.5
20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram,105,0.3333333333333333,0.8,2.4
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,130,0.7868852459016393,2.2857142857142856,2.9047619047619047
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,139,0.7205882352941176,2.227272727272727,3.090909090909091
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram,125,0.7741935483870968,3.2,4.133333333333334
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,115,0.48484848484848486,1.8823529411764706,3.8823529411764706
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram,106,0.3333333333333333,0.9545454545454546,2.8636363636363638
20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram,111,0.2777777777777778,1.0526315789473684,3.789473684210526
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,111,0.38461538461538464,1.1904761904761905,3.0952380952380953
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,140,0.5256410256410257,1.9523809523809523,3.7142857142857144
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,137,0.7910447761194029,3.1176470588235294,3.9411764705882355
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,120,0.65,1.8571428571428572,2.857142857142857
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,118,0.32894736842105265,1.4705882352941178,4.470588235294118
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,118,0.2692307692307692,1.105263157894737,4.105263157894737
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,134,0.95,3.3529411764705883,3.5294117647058822
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,146,0.7466666666666667,3.7333333333333334,5.0
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,136,0.6805555555555556,3.2666666666666666,4.8
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram,123,0.3,1.263157894736842,4.2105263157894735
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,143,0.6447368421052632,2.7222222222222223,4.222222222222222
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,115,0.4117647058823529,1.4736842105263157,3.5789473684210527
55,78,21,33.39438752,62.93692886,6.6028882489999985,63.57445989,blackgram,154,0.7051282051282052,2.619047619047619,3.7142857142857144
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,139,0.78125,2.0,2.56
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,133,0.425,1.7894736842105263,4.2105263157894735
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,111,0.29411764705882354,0.8695652173913043,2.9565217391304346
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,138,0.8208955223880597,3.4375,4.1875
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram,108,0.32857142857142857,1.5333333333333334,4.666666666666667
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,142,0.7162162162162162,3.533333333333333,4.933333333333334
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,109,0.3880597014925373,1.625,4.1875
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,135,0.4125,1.5,3.6363636363636362
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,135,0.46835443037974683,1.9473684210526316,4.157894736842105
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,129,0.44,1.5714285714285714,3.5714285714285716
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,97,0.4,1.1,2.75
20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram,105,0.29411764705882354,1.1764705882352942,4.0
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,131,0.6323529411764706,2.15,3.4
44,76,22,27.26458947,68.01232937,7.775306272000001,68.91754359,blackgram,142,0.5789473684210527,2.0,3.4545454545454546
34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram,110,0.5666666666666667,2.125,3.75
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,110,0.2916666666666667,1.2352941176470589,4.235294117647059
25,68,19,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram,112,0.36764705882352944,1.3157894736842106,3.5789473684210527
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,118,0.6612903225806451,2.7333333333333334,4.133333333333334
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,116,0.4307692307692308,1.2173913043478262,2.8260869565217392
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,114,0.546875,2.3333333333333335,4.266666666666667
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,126,0.896551724137931,3.25,3.625
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,158,0.7733333333333333,2.32,3.0
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,119,0.5151515151515151,1.7894736842105263,3.473684210526316
52,70,16,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram,138,0.7428571428571429,3.25,4.375
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,99,0.40350877192982454,1.2105263157894737,3.0
42,58,25,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram,125,0.7241379310344828,1.68,2.32
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,116,0.5967741935483871,2.176470588235294,3.6470588235294117
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram,141,0.5866666666666667,2.0,3.409090909090909
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,121,0.2625,1.05,4.0
56,76,16,28.27265858,61.18956161,7.5131510760000015,63.29900785,blackgram,148,0.7368421052631579,3.5,4.75
29,76,15,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,blackgram,120,0.3815789473684211,1.9333333333333333,5.066666666666666
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram,124,0.7049180327868853,2.15,3.05
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram,130,0.9166666666666666,3.6666666666666665,4.0
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,122,0.6984126984126984,2.933333333333333,4.2
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,117,0.43283582089552236,1.380952380952381,3.1904761904761907
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram,126,0.746031746031746,2.9375,3.9375
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,125,0.5882352941176471,2.3529411764705883,4.0
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,134,0.9508196721311475,3.8666666666666667,4.066666666666666
41,74,18,28.75751783,61.02701476,6.599147297999999,73.37686831,blackgram,133,0.5540540540540541,2.2777777777777777,4.111111111111111
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,154,0.7341772151898734,3.411764705882353,4.647058823529412
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram,113,0.43548387096774194,1.125,2.5833333333333335
27,60,17,26.41768321,63.64698302,7.0267953589999985,64.42177127,blackgram,104,0.45,1.588235294117647,3.5294117647058822
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram,137,0.8,2.6,3.25
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,124,0.8,1.76,2.2
21,62,24,33.49077065,62.73317204,6.8473828910000005,65.45328463,blackgram,107,0.3387096774193548,0.875,2.5833333333333335
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram,141,1.0169491525423728,2.727272727272727,2.6818181818181817
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,131,0.42857142857142855,1.5714285714285714,3.6666666666666665
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,134,1.0172413793103448,3.4705882352941178,3.411764705882353
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram,109,0.4603174603174603,1.7058823529411764,3.7058823529411766
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,140,0.9365079365079365,3.2777777777777777,3.5
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,114,0.4142857142857143,1.9333333333333333,4.666666666666667
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,147,0.7945205479452054,3.625,4.5625
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,154,0.7142857142857143,2.5,3.5
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram,144,0.5316455696202531,1.826086956521739,3.4347826086956523
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram,142,0.5714285714285714,2.0952380952380953,3.6666666666666665
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,125,0.6129032258064516,1.52,2.48
32,76,15,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil,123,0.42105263157894735,2.1333333333333333,5.066666666666666
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil,96,0.21311475409836064,0.5909090909090909,2.772727272727273
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,lentil,118,0.6333333333333333,1.9,3.0
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,lentil,102,0.14864864864864866,0.6470588235294118,4.352941176470588
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,lentil,124,0.5211267605633803,2.3125,4.4375
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,lentil,118,0.4084507042253521,1.6111111111111112,3.9444444444444446
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,lentil,92,0.027777777777777776,0.1111111111111111,4.0
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,lentil,86,0.1016949152542373,0.2857142857142857,2.8095238095238093
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,lentil,97,0.203125,0.65,3.2
8,58,17,28.75273118,69.15640149,7.286049977999999,35.15426171,lentil,83,0.13793103448275862,0.47058823529411764,3.411764705882353
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,lentil,103,0.07792207792207792,0.3,3.85
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil,99,0.02666666666666667,0.09090909090909091,3.409090909090909
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil,95,0.043478260869565216,0.13043478260869565,3.0
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,lentil,131,0.3375,1.125,3.3333333333333335
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,lentil,132,0.5,2.6,5.2
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil,136,0.5063291139240507,2.3529411764705883,4.647058823529412
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,lentil,121,0.5967741935483871,1.6818181818181819,2.8181818181818183
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil,115,0.5166666666666667,1.2916666666666667,2.5
22,67,22,29.03017561,64.49166566,7.475926645,54.93937710000001,lentil,111,0.3283582089552239,1.0,3.0454545454545454
3,78,18,20.21368219,68.65257685,6.887130053,50.89732989,lentil,99,0.038461538461538464,0.16666666666666666,4.333333333333333
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,lentil,100,0.05,0.25,5.0
13,61,24,18.29783597,69.6897615,7.629910252999999,49.39111479,lentil,98,0.21311475409836064,0.5416666666666666,2.5416666666666665
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,lentil,98,0.18181818181818182,0.6,3.3
4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,lentil,86,0.06557377049180328,0.19047619047619047,2.9047619047619047
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,lentil,90,0.15,0.42857142857142855,2.857142857142857
18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,lentil,106,0.2727272727272727,0.8181818181818182,3.0
32,56,18,20.0467711,65.84395319,7.135251532000001,46.05333124,lentil,106,0.5714285714285714,1.7777777777777777,3.111111111111111
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil,93,0.08333333333333333,0.4,4.8
15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,lentil,112,0.19480519480519481,0.75,3.85
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,lentil,89,0.0,0.0,2.7083333333333335
30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,lentil,131,0.379746835443038,1.3636363636363635,3.590909090909091
3,63,16,24.38041875,61.18458224,6.868881707999999,53.13946695,lentil,82,0.047619047619047616,0.1875,3.9375
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,lentil,103,0.02564102564102564,0.08695652173913043,3.391304347826087
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,lentil,106,0.1282051282051282,0.5555555555555556,4.333333333333333
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,lentil,106,0.208955223880597,0.56,2.68
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil,127,0.6,1.6956521739130435,2.8260869565217392
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,lentil,106,0.2638888888888889,1.2666666666666666,4.8
18,57,21,27.37659643,63.93927841,6.155915975,49.47371773,lentil,96,0.3157894736842105,0.8571428571428571,2.7142857142857144
31,58,15,28.31886863,60.19461399,6.167855382000001,45.36521251,lentil,104,0.5344827586206896,2.066666666666667,3.8666666666666667
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil,111,0.4827586206896552,1.12,2.32
5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,lentil,89,0.07692307692307693,0.2631578947368421,3.4210526315789473
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,lentil,100,0.24615384615384617,0.8421052631578947,3.4210526315789473
34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,lentil,118,0.5230769230769231,1.7894736842105263,3.4210526315789473
14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,lentil,102,0.2028985507246377,0.7368421052631579,3.6315789473684212
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,lentil,93,0.4,1.375,3.4375
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil,102,0.39344262295081966,1.411764705882353,3.588235294117647
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil,96,0.02531645569620253,0.13333333333333333,5.266666666666667
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,lentil,106,0.4126984126984127,1.5294117647058822,3.7058823529411766
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,lentil,103,0.4426229508196721,1.8,4.066666666666666
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,lentil,110,0.34285714285714286,1.5,4.375
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,lentil,112,0.17567567567567569,0.52,2.96
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,lentil,93,0.09375,0.2608695652173913,2.782608695652174
12,58,23,21.74600081,63.39503184,6.765091462000001,50.43306085,lentil,93,0.20689655172413793,0.5217391304347826,2.5217391304347827
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil,133,0.4050632911392405,1.4545454545454546,3.590909090909091
6,68,18,24.388717,62.50453062,6.711341147000001,47.26052494,lentil,92,0.08823529411764706,0.3333333333333333,3.7777777777777777
10,79,20,24.98287462,66.895409,6.379881442,38.21370568,lentil,109,0.12658227848101267,0.5,3.95
38,77,22,28.234829,69.3159965,6.313284267999999,35.36831423,lentil,137,0.4935064935064935,1.7272727272727273,3.5
17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,lentil,108,0.22972972972972974,1.0,4.352941176470588
26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,lentil,118,0.38235294117647056,1.0833333333333333,2.8333333333333335
23,75,17,24.87425505,64.00213929,7.198076286,48.28137482,lentil,115,0.30666666666666664,1.3529411764705883,4.411764705882353
32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,lentil,132,0.41025641025641024,1.4545454545454546,3.5454545454545454
19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,lentil,117,0.24050632911392406,1.0,4.157894736842105
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,lentil,100,0.36666666666666664,1.2222222222222223,3.3333333333333335
28,69,16,29.77013109,66.29327012,6.547361617999999,35.69674138,lentil,113,0.4057971014492754,1.75,4.3125
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,lentil,89,0.014925373134328358,0.047619047619047616,3.1904761904761907
